time,x,y,head direction
1648415718010267.50, 304.4590, 73.5722, 43.3435
1648415718040815.50, 311.4254, 71.3837, 54.9402
1648415718073280.25, 315.2439, 70.2384, 51.7969
1648415718107505.00, 322.1354, 67.6091, 54.1609
1648415718187677.75, 324.0173, 66.4094, -99.0000
1648415718228723.00, 336.9806, 63.6469, 62.4111
1648415718292296.50, 343.6766, 62.0215, -99.0000
1648415718330366.25, 348.5314, 60.2046, 67.2371
1648415718374434.50, 349.5267, 60.3183, 68.3454
1648415718426896.50, 352.3521, 57.4466, 66.0532
1648415718469678.00, 354.3823, 53.4107, 60.8542
1648415718507222.75, 356.3490, 46.7064, 61.1194
1648415718544003.50, 357.5602, 45.3195, 59.9048
1648415718578706.50, 358.9043, 42.6259, 55.9936
1648415718615051.75, 357.9575, 42.5234, 55.7657
1648415718651692.50, 358.0692, 41.7853, 49.4497
1648415718690402.50, 358.6809, 40.0882, 44.7898
1648415718759180.75, 359.0058, 39.3842, 44.8622
1648415718791723.25, 359.2868, 38.7424, 51.4409
1648415718827011.75, 359.4659, 38.0194, 53.1836
1648415718858835.50, 360.9025, 36.8226, 58.5100
1648415718888717.00, 361.8105, 37.3312, 61.1591
1648415718917877.00, 361.9769, 37.2337, 64.3454
1648415718949670.50, 363.0054, 37.2836, 64.3589
1648415718980348.50, 363.7598, 37.8414, 68.4256
1648415719054611.00, 365.3126, 38.8431, -99.0000
1648415719122113.50, 369.2878, 45.0400, -99.0000
1648415719183402.50, 371.8417, 54.4913, -99.0000
1648415719227833.00, 371.8674, 69.3381, 114.8481
1648415719264327.75, 370.5094, 80.6393, 131.2428
1648415719299715.25, 370.5648, 86.1530, 139.5777
1648415719377075.75, 370.6055, 96.6113, -99.0000
1648415719411652.75, 367.9644, 105.9804, 154.9367
1648415719445940.75, 367.3868, 109.9105, 159.2054
1648415719480415.50, 368.2497, 112.6462, 157.6840
1648415719524642.75, 371.9110, 117.1990, 153.8816
1648415719567129.50, 375.7250, 120.9547, 151.8172
1648415719608037.00, 380.2085, 124.0039, 151.3192
1648415719642273.50, 382.0072, 125.4128, 149.5432
1648415719676313.00, 383.1260, 126.3428, 147.6624
1648415719710889.00, 384.5145, 130.4409, 149.4602
1648415719747203.50, 384.7634, 133.0328, 151.5408
1648415719824391.75, 384.7771, 140.1409, -99.0000
1648415719868826.25, 378.7035, 152.1565, 178.7196
1648415719904608.50, 371.8040, 158.1918, 196.8230
1648415719939921.00, 365.0812, 164.0020, 202.5033
1648415719986560.50, 359.6514, 172.2802, 204.1253
1648415720023156.75, 356.4039, 179.9917, 198.6424
1648415720062871.50, 355.9550, 182.9799, 196.9867
1648415720098369.75, 355.8086, 189.7298, 192.0259
1648415720136526.50, 357.6794, 193.6869, 188.5307
1648415720174098.25, 358.7969, 194.9309, 188.9430
1648415720216192.50, 361.1416, 200.9606, 188.7661
1648415720253157.50, 364.2563, 205.8179, 188.9412
1648415720285182.25, 367.4881, 210.6688, 185.5946
1648415720324388.00, 369.0197, 213.9443, 182.6816
1648415720358745.25, 370.0714, 219.7556, 180.6964
1648415720400333.50, 372.4134, 223.5860, 172.0963
1648415720440328.75, 373.2655, 225.6293, 170.4619
1648415720506435.75, 375.7101, 228.8868, 165.2993
1648415720559528.00, 382.5283, 234.3291, 162.2157
1648415720598659.75, 388.6955, 237.8727, 161.8640
1648415720639500.50, 391.6243, 239.3733, 160.7763
1648415720674357.75, 395.4778, 241.3203, 157.2852
1648415720707187.50, 397.9471, 241.9426, 159.8271
1648415720740893.50, 397.7364, 242.8937, 157.5691
1648415720775637.25, 398.2675, 245.3259, 151.4268
1648415720809884.25, 398.0903, 246.9219, 153.0674
1648415720843856.00, 398.2679, 251.7466, 157.5299
1648415720879062.00, 398.5053, 254.8025, 156.9092
1648415720913316.00, 400.2465, 259.6834, 159.0780
1648415720950607.50, 400.8384, 261.4050, 157.3237
1648415720990384.00, 403.4355, 263.4158, 157.9208
1648415721026735.50, 408.2132, 265.4508, 158.6052
1648415721063432.25, 414.0009, 268.3042, 153.3098
1648415721099523.00, 416.7044, 269.4771, 151.7476
1648415721140224.50, 422.3137, 271.4258, 145.6008
1648415721172233.25, 426.6467, 274.2758, 145.3383
1648415721207731.00, 428.2293, 274.7923, 141.8845
1648415721244914.75, 431.6920, 276.3113, 140.6697
1648415721289462.00, 433.2924, 277.1279, 144.5596
1648415721350249.50, 434.0648, 279.9972, -99.0000
1648415721383771.00, 432.3040, 283.6859, 155.1594
1648415721447131.75, 429.8442, 287.2491, -99.0000
1648415721525055.75, 424.5647, 292.3834, -99.0000
1648415721572869.25, 406.1172, 300.9307, 208.3218
1648415721609564.50, 395.6830, 305.9319, 215.2619
1648415721643823.25, 388.1584, 312.7498, 213.5665
1648415721680909.25, 386.1231, 316.2753, 211.9736
1648415721715755.75, 381.2792, 322.1274, 210.9722
1648415721753241.00, 379.2174, 326.3054, 208.7930
1648415721793307.25, 379.8837, 328.7328, 208.2724
1648415721827978.00, 379.0331, 334.1187, 212.8616
1648415721863095.00, 378.0932, 337.1289, 217.5841
1648415721896330.25, 377.8267, 339.9179, 215.4285
1648415721928183.00, 377.5390, 343.0840, 215.5145
1648415721966951.75, 375.0962, 349.3109, 215.4957
1648415722029575.75, 372.2062, 354.7524, -99.0000
1648415722064595.25, 365.7329, 357.9790, 214.5241
1648415722149017.75, 363.3766, 359.8211, -99.0000
1648415722185328.25, 358.4463, 369.0168, 213.8628
1648415722223306.50, 357.3381, 371.7867, 214.0792
1648415722260543.25, 355.8074, 376.1390, 219.2866
1648415722301620.50, 354.6556, 380.8420, 217.3906
1648415722335687.25, 352.2209, 386.6604, 216.9492
1648415722371297.75, 351.2774, 389.6638, 219.1167
1648415722432350.25, 348.2725, 394.3151, -99.0000
1648415722466586.75, 343.0970, 401.3204, 214.4366
1648415722501129.25, 341.9219, 404.1166, 214.0532
1648415722535712.50, 340.4831, 409.4716, 215.8328
1648415722571224.00, 340.3645, 411.3970, 221.5218
1648415722606902.75, 339.9067, 414.9898, 224.7279
1648415722661951.50, 340.4222, 419.4454, 223.1743
1648415722699129.25, 339.4979, 426.4914, 219.0247
1648415722739699.75, 338.9842, 435.4641, 220.8509
1648415722786446.00, 338.6026, 439.1244, 222.7332
1648415722826122.25, 337.6860, 446.3175, 222.4388
1648415722863023.50, 338.2019, 448.5353, 224.9056
1648415722901187.00, 339.1335, 451.5301, 226.8802
1648415722942457.75, 339.6080, 453.9675, 232.8537
1648415722980274.50, 339.3778, 456.1576, 239.6718
1648415723018850.25, 338.9917, 456.9459, 241.5553
1648415723049342.75, 337.6147, 458.6710, 247.0595
1648415723096152.50, 334.4072, 460.3378, 249.8729
1648415723131107.75, 331.8757, 460.7533, 250.3143
1648415723166472.25, 330.6247, 460.5111, 249.7217
1648415723202418.50, 327.8378, 458.9457, 249.4313
1648415723278670.25, 326.3627, 458.0016, 248.2165
1648415723332619.75, 319.3177, 457.8912, 251.7098
1648415723379383.50, 315.8295, 460.0029, 256.8723
1648415723413629.50, 311.9433, 462.9284, 259.7802
1648415723447004.25, 307.5049, 466.7449, 267.8284
1648415723483976.75, 306.8041, 465.9974, 271.1066
1648415723519560.75, 302.9324, 464.9904, 275.7166
1648415723559426.25, 301.7938, 460.9036, 272.7612
1648415723595247.50, 298.8420, 457.3775, 264.7722
1648415723667380.50, 297.3249, 454.5953, 261.3070
1648415723728607.75, 294.5219, 450.8096, 256.7593
1648415723798982.25, 291.1818, 448.5726, 249.0204
1648415723834966.50, 286.4238, 447.8384, 245.7242
1648415723866306.25, 282.5935, 448.3154, 244.9194
1648415723900225.25, 280.5536, 448.0955, 243.4404
1648415723933996.25, 276.7276, 448.9166, 242.9150
1648415723968323.75, 274.7389, 449.8516, 244.6204
1648415724002059.50, 270.9375, 452.2503, 249.3507
1648415724036633.25, 268.9700, 453.6682, 251.5041
1648415724070074.75, 264.9853, 456.7120, 257.0344
1648415724130310.50, 261.0125, 458.8735, 262.7710
1648415724160456.25, 256.0290, 461.9967, 268.6781
1648415724193492.25, 249.7166, 464.2981, 273.2978
1648415724278865.75, 246.5548, 463.3864, 273.4775
1648415724311241.25, 230.2715, 465.8522, 280.1773
1648415724344945.50, 226.6082, 465.9278, 280.7776
1648415724397167.25, 216.5151, 465.9901, 281.4060
1648415724443652.25, 205.4985, 468.1479, 278.7309
1648415724480973.25, 198.5385, 467.7426, 283.6341
1648415724517739.25, 193.1237, 467.3103, 290.4748
1648415724557964.75, 187.5190, 467.4151, 292.9629
1648415724595778.75, 185.0559, 466.8794, 292.2482
1648415724636339.25, 179.8924, 465.6486, 287.5317
1648415724673511.50, 173.3055, 464.9013, 286.4949
1648415724714466.50, 164.6032, 467.0962, 288.6894
1648415724753073.00, 161.3782, 466.6331, 290.2194
1648415724795378.00, 155.8470, 467.2431, 289.1362
1648415724834131.75, 148.8895, 467.1616, 287.3234
1648415724870746.50, 142.4836, 468.9341, 291.3274
1648415724909732.75, 140.4054, 469.2767, 292.5001
1648415724947484.50, 139.3243, 468.1477, 290.6437
1648415724988289.00, 138.5304, 468.6766, 291.0563
1648415725041086.75, 138.6345, 468.1913, 289.6583
1648415725077496.50, 138.6517, 466.4641, 289.8789
1648415725108579.00, 139.2085, 465.3369, 289.9996
1648415725143449.50, 139.3327, 464.7011, 290.6185
1648415725173676.50, 138.8805, 464.0893, 292.4079
1648415725206062.25, 138.4665, 463.8583, 293.4417
1648415725241306.75, 136.9897, 463.8023, 300.1573
1648415725271147.75, 135.9286, 464.1984, 307.9425
1648415725306476.50, 135.2563, 464.6490, 313.9871
1648415725340312.50, 136.3468, 463.9331, 314.5479
1648415725374138.25, 136.8506, 463.3051, 314.3583
1648415725409605.25, 139.4716, 460.1890, 304.6944
1648415725472053.50, 143.2571, 454.7486, 288.4998
1648415725506301.50, 145.0045, 451.0467, 279.6654
1648415725540067.25, 145.4985, 450.3079, 276.9932
1648415725574638.50, 146.8262, 451.4142, 271.8435
1648415725611418.75, 147.2962, 452.3465, 270.3638
1648415725644628.00, 147.4315, 454.5312, 267.9140
1648415725678448.00, 146.9670, 455.9984, 268.1429
1648415725711389.75, 145.4861, 459.8124, 273.5679
1648415725753635.25, 144.6544, 462.0842, 278.5983
1648415725788124.00, 142.6175, 465.9619, 288.0549
1648415725823449.00, 140.6606, 467.8601, 293.5882
1648415725858738.00, 140.9221, 467.0897, 292.8809
1648415725894815.75, 141.9508, 464.6831, 289.2350
1648415725925448.25, 142.4714, 461.4578, 284.4805
1648415725958301.25, 142.5736, 460.1738, 282.5471
1648415725988989.75, 142.0281, 458.0390, 280.6093
1648415726023812.00, 141.2802, 457.1287, 279.0097
1648415726054563.50, 140.1419, 456.2681, 278.9272
1648415726089638.25, 136.7509, 454.4284, 278.0081
1648415726123498.75, 135.2299, 453.6444, 277.2788
1648415726155139.50, 133.5135, 453.1025, 273.7290
1648415726189235.50, 133.3725, 453.4643, 273.3382
1648415726221055.75, 133.7057, 454.1098, 271.1144
1648415726252733.00, 133.8329, 454.2091, 269.5611
1648415726282896.25, 133.4505, 454.8532, 268.7025
1648415726312684.50, 132.9626, 455.5248, 270.2170
1648415726346319.75, 131.7595, 456.7160, 275.0358
1648415726379074.25, 131.4062, 457.0459, 277.1240
1648415726411147.00, 131.2782, 456.8864, 278.2429
1648415726444991.50, 131.7815, 455.8741, 279.4007
1648415726478096.00, 132.3262, 455.4894, 280.5414
1648415726509501.50, 133.3507, 455.3216, 285.1832
1648415726539373.25, 133.7615, 455.3253, 288.2203
1648415726571941.00, 133.7875, 456.3473, 292.7894
1648415726602330.00, 133.4605, 456.1121, 294.5700
1648415726634120.75, 132.4530, 455.6146, 297.0571
1648415726663895.00, 131.9150, 455.0024, 297.7484
1648415726695174.50, 131.4097, 454.0783, 297.8053
1648415726739066.50, 130.3860, 452.5175, 296.0232
1648415726773862.25, 128.8618, 450.9324, 295.7797
1648415726806115.50, 128.3395, 450.0413, 296.5201
1648415726840506.75, 127.4590, 451.5105, 300.2676
1648415726870629.00, 127.0394, 451.8765, 302.9301
1648415726904984.75, 126.1397, 453.3895, 310.9891
1648415726937077.00, 125.7756, 453.6741, 315.3147
1648415726971082.00, 125.7384, 453.0808, 321.4242
1648415727001300.00, 125.6742, 452.1166, 323.8735
1648415727034022.50, 124.1411, 449.6348, 331.2864
1648415727065069.50, 123.3739, 448.3422, 335.2894
1648415727096533.00, 123.0856, 447.1053, 338.5503
1648415727128451.50, 122.0765, 444.4060, 343.8482
1648415727160435.00, 122.8134, 442.0554, 346.2164
1648415727192876.00, 122.1464, 437.1723, 352.3313
1648415727231778.50, 120.8235, 434.6359, 355.9614
1648415727267429.25, 120.3396, 429.1036, 357.8182
1648415727301035.00, 120.1898, 426.6719, 359.0502
1648415727334179.50, 116.9420, 422.6953, 4.7150
1648415727369501.00, 115.7742, 420.2851, 7.7906
1648415727401975.50, 114.3629, 414.0445, 12.5017
1648415727472632.75, 112.3384, 407.5806, 16.5756
1648415727510027.75, 109.4843, 393.7434, 16.6153
1648415727546727.00, 109.0190, 387.5177, 16.9891
1648415727599774.50, 107.9853, 377.1165, 17.5802
1648415727635206.75, 109.9849, 365.7076, 21.9192
1648415727669054.25, 114.3501, 357.2337, 18.7695
1648415727704988.75, 116.8621, 354.4979, 17.4487
1648415727744264.75, 120.8358, 350.2968, 17.2969
1648415727778984.25, 123.2626, 343.8900, 17.9254
1648415727814729.50, 124.3207, 342.9751, 19.3428
1648415727848603.25, 125.1695, 343.9711, 23.4577
1648415727885106.75, 125.4621, 343.3557, 24.2899
1648415727919792.00, 125.2725, 343.1156, 25.4573
1648415727965783.50, 123.8704, 343.0166, 27.8924
1648415728001182.00, 121.4010, 340.7174, 28.9636
1648415728039034.25, 120.3575, 338.8694, 28.3443
1648415728075304.50, 118.8207, 333.4132, 23.2804
1648415728112279.75, 117.7776, 324.8438, 13.0514
1648415728147880.75, 117.7958, 320.6859, 11.6762
1648415728181785.50, 116.0489, 313.4309, 11.4604
1648415728216460.50, 113.5624, 308.8382, 6.5316
1648415728251597.50, 112.2108, 305.5755, 2.2269
1648415728289390.50, 110.6947, 298.8919, 5.7904
1648415728323315.50, 109.9535, 296.2330, 8.0495
1648415728358532.50, 109.5670, 290.2000, 11.5180
1648415728395069.75, 109.0965, 286.3290, 16.0475
1648415728432869.50, 107.5367, 284.5359, 12.9576
1648415728468426.75, 106.8791, 276.8765, 7.6945
1648415728504855.50, 106.6620, 268.0104, 10.6060
1648415728538771.00, 106.2605, 265.0434, 9.8799
1648415728573953.00, 106.7183, 259.1315, 6.4639
1648415728609031.25, 107.2076, 256.1585, 8.3323
1648415728644875.25, 108.0195, 248.5530, 5.9418
1648415728680261.75, 108.4048, 244.6843, 7.6786
1648415728713322.75, 109.9125, 241.8622, 14.9219
1648415728749339.25, 110.8185, 238.9561, 19.4339
1648415728791061.75, 109.8664, 235.7425, 18.6543
1648415728833328.50, 109.1478, 231.2397, 13.6750
1648415728867691.00, 107.3808, 224.9842, 11.0684
1648415728903270.50, 107.6697, 222.6614, 12.2452
1648415728935869.00, 106.5161, 218.6798, 6.8907
1648415728970060.00, 106.0332, 213.4986, 4.0647
1648415729002425.75, 106.0121, 211.3663, 7.0095
1648415729038884.25, 105.9164, 206.5315, 6.6645
1648415729084402.00, 105.5578, 203.3025, 6.8676
1648415729120489.50, 105.4286, 197.9704, 15.4118
1648415729151355.75, 105.0263, 193.7630, 23.2657
1648415729182178.00, 104.7308, 190.8582, 23.9635
1648415729216593.25, 103.4826, 184.6635, 15.2776
1648415729249346.50, 102.8437, 181.1493, 14.8367
1648415729283425.25, 101.9173, 174.7795, 9.9884
1648415729316718.50, 101.8400, 172.8825, 6.8177
1648415729351400.00, 102.1594, 170.0623, 0.1531
1648415729385828.00, 101.7357, 168.3908, 357.9837
1648415729416748.00, 101.2283, 165.2589, 357.0338
1648415729455106.25, 100.2419, 164.0810, 0.3567
1648415729498514.25, 99.6901, 161.8234, 8.8823
1648415729539869.00, 98.9637, 160.1422, 12.5511
1648415729580706.00, 99.4743, 156.9617, 10.9692
1648415729644691.25, 99.9325, 152.9058, 11.8074
1648415729706146.00, 99.5022, 146.8102, 10.3345
1648415729748773.25, 99.4280, 135.5460, 10.3355
1648415729784810.75, 100.4670, 128.1994, 10.7298
1648415729823187.25, 99.1578, 119.3261, 12.4045
1648415729868932.25, 98.7329, 115.3344, 11.8856
1648415729908244.00, 98.6392, 114.8778, 8.8362
1648415729946719.25, 98.6821, 115.6504, 9.5681
1648415729984302.75, 98.9356, 116.1536, 9.4335
1648415730025719.00, 98.8516, 116.0227, 11.6735
1648415730062010.75, 100.1803, 115.9537, 13.1335
1648415730103380.75, 100.9887, 116.3087, 13.1925
1648415730170242.00, 101.8654, 115.4633, 10.9494
1648415730228498.25, 106.0281, 110.3208, 9.3150
1648415730304764.75, 108.3542, 101.6706, 9.2563
1648415730338318.25, 107.5832, 94.8697, 9.8331
1648415730374360.50, 104.8512, 90.5191, 13.6906
1648415730409119.75, 103.1406, 88.1694, 16.7758
1648415730459027.25, 101.5242, 83.9161, 16.2892
1648415730520276.75, 102.9042, 80.6128, 13.3081
1648415730572423.25, 102.0252, 74.8007, 11.4578
1648415730608302.25, 101.8821, 71.9344, 11.6765
1648415730648812.75, 101.5973, 67.3633, 7.9105
1648415730683050.50, 102.5541, 64.6560, 6.7174
1648415730736861.50, 101.8655, 58.4145, 4.5406
1648415730772190.75, 102.2833, 44.2380, 0.1250
1648415730808128.75, 102.3873, 39.3414, 1.4676
1648415730846865.00, 102.7405, 32.8048, 5.7288
1648415730887267.75, 103.6798, 30.5351, 6.6230
1648415730922452.25, 103.7588, 28.7818, 8.3927
1648415730954141.50, 103.5852, 27.3956, 7.6746
1648415730990015.00, 103.3866, 27.7795, 6.8020
1648415731026388.25, 101.7227, 29.1223, 358.8493
1648415731061554.25, 103.7198, 28.2675, 353.5433
1648415731094463.25, 103.9317, 28.3618, 353.0148
1648415731143391.75, 105.0931, 29.3010, -99.0000
1648415731189291.25, 105.8454, 31.2650, -99.0000
1648415731233467.25, 106.3796, 31.2505, 351.2437
1648415731262552.00, 106.1304, 31.3292, 350.7652
1648415731293152.00, 105.2808, 30.9335, 349.1745
1648415731325960.00, 104.4205, 31.7409, 349.2600
1648415731357609.75, 105.1450, 33.2974, 352.0591
1648415731388867.00, 106.4750, 34.9815, 353.9401
1648415731441410.25, 105.5287, 34.9521, -99.0000
1648415731496228.25, 106.4194, 35.7012, -99.0000
1648415731541197.00, 106.3256, 37.8000, -99.0000
1648415731593955.50, 105.2412, 36.8958, -99.0000
1648415731626535.25, 106.3358, 37.5027, 354.1864
1648415731658833.25, 105.6542, 37.2537, 354.7657
1648415731688967.75, 105.4458, 37.4373, 354.5799
1648415731721503.75, 106.1130, 37.6355, 356.6619
1648415731754375.25, 104.5072, 37.5404, 355.8218
1648415731785730.50, 103.7652, 37.3374, 354.2877
1648415731818257.75, 104.8839, 36.2651, 354.7544
1648415731849762.50, 105.3767, 35.6708, 353.9107
1648415731894399.50, 101.9987, 35.0512, -99.0000
1648415731942518.25, 103.2879, 35.4514, -99.0000
1648415731993441.00, 104.6682, 36.5118, -99.0000
1648415732042490.50, 105.3255, 36.4137, -99.0000
1648415732089276.25, 106.0244, 36.3477, -99.0000
1648415732137028.00, 106.2236, 35.8382, -99.0000
1648415732186764.25, 108.4818, 36.0007, -99.0000
1648415732237659.50, 111.0019, 35.7957, 5.7691
1648415732268362.25, 111.1462, 35.0785, 5.6058
1648415732327164.75, 109.5419, 34.4316, -99.0000
1648415732377257.50, 108.1956, 33.9112, 0.2519
1648415732408794.50, 108.1301, 33.6596, 358.7417
1648415732440226.50, 107.4265, 33.8630, 359.0164
1648415732469755.50, 107.3679, 33.2934, 359.0750
1648415732501642.00, 106.8462, 34.9627, 0.8877
1648415732530793.50, 105.0680, 35.1521, 1.4890
1648415732559111.50, 105.1624, 35.1783, 0.8519
1648415732590847.00, 108.5696, 35.0334, 358.9305
1648415732638285.00, 106.0777, 34.7489, -99.0000
1648415732671507.75, 111.6118, 35.9655, 0.6715
1648415732706505.25, 111.5458, 36.5190, 1.1457
